Abbreviation	Description	Reaction	GPR	Genes	Proteins	Subsystem	Reversible	Lower bound	Upper bound	Objective	Confidence Score	EC Number	Notes
R00156_W	ATP:UDP phosphotransferase	W00002 + W00015 <=> W00008 + W00075		AAW71305		Metabolic pathways;Pyrimidine metabolism;	True	-9.099378453356396	9.099378453356396	0		2.7.4.6	
R00158	ATP:UMP phosphotransferase	C00002 + C00105 <=> C00008 + C00015		Bm3965;Bm9070		Metabolic pathways;Pyrimidine metabolism;	True	-648.1638111952805	648.1638111952805	0		2.7.4.14/2.7.4.22	
R00158_W	ATP:UMP phosphotransferase	W00002 + W00105 <=> W00008 + W00015		AAW71394		Metabolic pathways;Pyrimidine metabolism;	True	-68.47258257035854	68.47258257035854	0		2.7.4.14/2.7.4.22	
R00161	ATP:FMN adenylyltransferase	C00002 + C00061 + C00080 --> C00013 + C00016		AAW71004		Metabolic pathways;Riboflavin metabolism;	False	0.0	235.1044130763563	0		2.7.7.2	
R00161_W	ATP:FMN adenylyltransferase	W00002 + W00061 + W00080 --> W00013 + W00016		AAW71004		Metabolic pathways;Riboflavin metabolism;	False	0.0	23.51044130763563	0		2.7.7.2	
R00174	ATP:pyridoxal 5'-phosphotransferase	C00002 + C00250 --> C00008 + C00018 + C00080		Bm4525		Metabolic pathways;Vitamin B6 metabolism;	False	0.0	254.4484057902858	0		2.7.1.35	
R00177	ATP:L-methionine S-adenosyltransferase	C00009 + C00013 + C00019 <-- C00001 + C00002 + C00073		Bm12226;Bm13857a		Biosynthesis of amino acids;Biosynthesis of secondary metabolites;Cysteine and methionine metabolism;Metabolic pathways;	False	-1000.0	0.0	0		2.5.1.6	
R00177_W	ATP:L-methionine S-adenosyltransferase	W00009 + W00013 + W00019 <-- W00001 + W00002 + W00073		AAW71287		Biosynthesis of amino acids;Biosynthesis of secondary metabolites;Cysteine and methionine metabolism;Metabolic pathways;	False	-82.76089910322607	0.0	0		2.5.1.6	
R00178	S-adenosyl-L-methionine carboxy-lyase [(5-deoxy-5-adenosyl)(3-aminopropyl)methylsulfonium-forming]	C00019 + C00080 --> C00011 + C01137		Bm12123;Bm13767		Arginine and proline metabolism;Cysteine and methionine metabolism;Metabolic pathways;	False	0.0	704.6597143974562	0		4.1.1.50	
R00181	AMP aminohydrolase	C00001 + C00020 + C00080 --> C00014 + C00130		Bm2591k		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Metabolic pathways;Purine metabolism;	False	0.0	409.117786727758	0		3.5.4.6	
R00183	adenosine 5'-monophosphate phosphohydrolase	C00001 + C00020 --> C00009 + C00212		Bm12846;Bm6290;Bm7091		Metabolic pathways;Purine metabolism;	False	0.0	867.2300373736033	0		3.1.3.5	
R00183_W	adenosine 5'-monophosphate phosphohydrolase	W00001 + W00020 --> W00009 + W00212		AAW71137		Metabolic pathways;Purine metabolism;	False	0.0	40.05260272291937	0		3.1.3.5	
R00185		C00002 + C00212 --> C00008 + C00020 + C00080		Bm13992a			False	0.0	226.9803142933243	0		2.7.1.20	Present in Brugia with evidence not in OVOC
R00187	P1,P3-bis(5'-adenosyl)-triphosphate adenylohydrolase	C00001 + C06197 --> C00008 + C00020		Bm14791.2		Purine metabolism;	False	0.0	1000.0	0		3.6.1.29	
R00189	deamido-NAD+:ammonia ligase (AMP-forming)	C00002 + C00014 + C00857 --> C00003 + C00013 + C00020				Metabolic pathways;Nicotinate and nicotinamide metabolism;	False	0.0	1000.0	0			
R00190	AMP:diphosphate phospho-D-ribosyltransferase	C00013 + C00020 <-- C00119 + C00147		Bm7250;Bm13892		Metabolic pathways;Purine metabolism;	False	-768.3427361277521	0.0	0		2.4.2.7/2.4.2.8	
R00191	adenosine 3',5'-phosphate 5'-nucleotidohydrolase	C00001 + C00575 --> C00020 + C00080		Bm2519;Bm5437;Bm7204a;Bm5547		Purine metabolism;	False	0.0	271.6900654296907	0		3.1.4.17	
R00192	S-Adenosyl-L-homocysteine hydrolase	C00001 + C00021 <=> C00155 + C00212		Bm12503;Bm13840		Cysteine and methionine metabolism;Metabolic pathways;	True	-1000.0	1000.0	0		3.3.1.1	
R00200	ATP:pyruvate 2-O-phosphotransferase	C00002 + C00022 <-- C00008 + C00074 + C00080		Bm10221;Bm10222;Bm8032;Bm3590		Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon metabolism;Glycolysis / Gluconeogenesis;Metabolic pathways;Microbial metabolism in diverse environments;Purine metabolism;Pyruvate metabolism;	False	-618.2094383693058	0.0	0		2.7.1.40	
R00206_W	ATP:pyruvate,phosphate phosphotransferase	W00002 + W00009 + W00022 --> W00013 + W00020 + W00074		AAW70800		Carbon fixation in photosynthetic organisms;Carbon fixation pathways in prokaryotes;Carbon metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Pyruvate metabolism;	False	0.0	52.06024476075424	0		2.7.9.1	Unique to Wolbachia
R00214_M	(S)-malate:NAD+ oxidoreductase (decarboxylating)	M00003 + M00149 --> M00004 + M00011 + M00022 + M00080					False	0.0	1000.0	0	Modelling	1.1.1.39	
R00235	Acetate:CoA ligase (AMP-forming)	C00002 + C00010 + C00033 --> C00013 + C00020 + C00024		Bm2623e		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation pathways in prokaryotes;Carbon metabolism;Glycolysis / Gluconeogenesis;Metabolic pathways;Methane metabolism;Microbial metabolism in diverse environments;	False	0.0	555.6808534680832	0		6.2.1.1	
R00238	Acetyl-CoA:acetyl-CoA C-acetyltransferase	2.0 C00024 <=> C00010 + C00332					True	-1000.0	1000.0	0			
R00238_M	Acetyl-CoA:acetyl-CoA C-acetyltransferase	2.0 M00024 <=> M00010 + M00332					True	-1000.0	1000.0	0			
R00243_M	L-glutamate:NAD+ oxidoreductase (deaminating)	M00001 + M00003 + M00025 <=> M00004 + M00014 + M00026 + M00080		Bm7558a;Bm9104		Alanine, aspartate and glutamate metabolism;Arginine and proline metabolism;D-Glutamine and D-glutamate metabolism;Metabolic pathways;Nitrogen metabolism;Taurine and hypotaurine metabolism;	True	-251.5556975095201	251.5556975095201	0		1.4.1.3	
R00245_M	L-glutamate gamma-semialdehyde:NAD+ oxidoreductase	M00001 + M00003 + M01165 --> M00004 + M00025 + M00080		Bm4480c		Arginine and proline metabolism;	False	0.0	347.2519214346712	0		1.2.1.88	
R00248	L-Glutamate:NADP+ oxidoreductase (deaminating)	C00001 + C00006 + C00025 <=> C00005 + C00014 + C00026 + C00080		Bm7558a;Bm9104		Alanine, aspartate and glutamate metabolism;Arginine and proline metabolism;D-Glutamine and D-glutamate metabolism;Metabolic pathways;Nitrogen metabolism;	True	-251.5556975095201	251.5556975095201	0		1.4.1.3	
R00248_M	L-Glutamate:NADP+ oxidoreductase (deaminating)	M00001 + M00006 + M00025 <=> M00005 + M00014 + M00026 + M00080		Bm7558a;Bm9104		Alanine, aspartate and glutamate metabolism;Arginine and proline metabolism;D-Glutamine and D-glutamate metabolism;Metabolic pathways;Nitrogen metabolism;	True	-251.5556975095201	251.5556975095201	0		1.4.1.3	
R00253	L-Glutamate:ammonia ligase (ADP-forming)	C00002 + C00014 + C00025 --> C00008 + C00009 + C00064 + C00080		Bm13752b		Alanine, aspartate and glutamate metabolism;Arginine and proline metabolism;Biosynthesis of amino acids;Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Nitrogen metabolism;	False	0.0	570.0720510819243	0		6.3.1.2	
R00256	L-glutamine amidohydrolase	C00001 + C00064 --> C00014 + C00025		Bm11573;Bm5131b;Bm2104;Bm13944c;Bm12523;Bm5113		Alanine, aspartate and glutamate metabolism;Arginine and proline metabolism;D-Glutamine and D-glutamate metabolism;Metabolic pathways;	False	0.0	740.3794805209498	0		3.5.1.2/6.3.5.2/6.3.5.5/6.3.5.4/6.3.4.2	
R00256_W	L-glutamine amidohydrolase	W00001 + W00064 --> W00014 + W00025		AAW71242;AAW70760;AAW71031;AAW71100		Alanine, aspartate and glutamate metabolism;Arginine and proline metabolism;D-Glutamine and D-glutamate metabolism;Metabolic pathways;	False	0.0	70.04798809357784	0		3.5.1.2/6.3.5.2/6.3.5.5/6.3.5.4/6.3.4.2	
R00257	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)	C00001 + C00002 + C00064 + C00857 --> C00003 + C00013 + C00020 + C00025 + C00080				Metabolic pathways;Nicotinate and nicotinamide metabolism;	False	0.0	1000.0	0			
R00267	Isocitrate:NADP+ oxidoreductase (decarboxylating)	C00006 + C00311 --> C00005 + C00011 + C00026 + C00080		Bm13859b		2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Carbon fixation pathways in prokaryotes;Carbon metabolism;Glutathione metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	False	0.0	270.0548007860143	0		1.1.1.42	
R00267_M	Isocitrate:NADP+ oxidoreductase (decarboxylating)	M00006 + M00311 --> M00005 + M00011 + M00026 + M00080		Bm13859b		2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Carbon fixation pathways in prokaryotes;Carbon metabolism;Glutathione metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	False	0.0	270.0548007860143	0		1.1.1.42	
R00267_W	Isocitrate:NADP+ oxidoreductase (decarboxylating)	W00006 + W00311 --> W00005 + W00011 + W00026 + W00080		AAW70955		2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Carbon fixation pathways in prokaryotes;Carbon metabolism;Glutathione metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	False	0.0	100.0	0		1.1.1.42	
R00268	oxalosuccinate carboxy-lyase (2-oxoglutarate-forming)	C05379 --> C00011 + C00026		Bm13859b		2-Oxocarboxylic acid metabolism;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Citrate cycle (TCA cycle);Metabolic pathways;Microbial metabolism in diverse environments;	False	0.0	0.0	0		1.1.1.42	
R00268_W	oxalosuccinate carboxy-lyase (2-oxoglutarate-forming)	W05379 --> W00011 + W00026		AAW70955		2-Oxocarboxylic acid metabolism;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Citrate cycle (TCA cycle);Metabolic pathways;Microbial metabolism in diverse environments;	False	0.0	100.0	0		1.1.1.42	
R00274		C00027 + 2.0 C00051 <=> 2.0 C00001 + C00127		Bm2151			True	-393.4657023012822	393.4657023012822	0		1.11.1.9	Present in Brugia with evidence not in OVOC
R00277	Pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating)	C00001 + C00007 + C00647 --> C00014 + C00018 + C00027		Bm4511		Metabolic pathways;Vitamin B6 metabolism;	False	0.0	808.6625921388531	0		1.4.3.5	
R00278	Pyridoxine 5-phosphate:oxygen oxidoreductase	C00007 + C00627 --> C00018 + C00027		Bm4511		Metabolic pathways;Vitamin B6 metabolism;	False	0.0	808.6625921388531	0		1.4.3.5	
R00281	NADH:acceptor oxidoreductase	C00004 + C00028 + C00080 --> C00003 + C00030		Bm2121;Bm4310;Bm6574;Bm5876		Oxidative phosphorylation	False	0.0	0.0	0		1.6.99.3	
R00286	UDP-glucose:NAD+ 6-oxidoreductase	C00001 + 2.0 C00003 + C00029 --> 2.0 C00004 + 2.0 C00080 + C00167		Bm3695		Amino sugar and nucleotide sugar metabolism;Ascorbate and aldarate metabolism;Biosynthesis of secondary metabolites;Metabolic pathways;Pentose and glucuronate interconversions;Starch and sucrose metabolism;	False	0.0	958.5375855063277	0		1.1.1.22	
R00289	UTP:alpha-D-glucose-1-phosphate uridylyltransferase	C00075 + C00080 + C00103 <=> C00013 + C00029		Bm13963f;Bm9531		Amino sugar and nucleotide sugar metabolism;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Galactose metabolism;Metabolic pathways;Pentose and glucuronate interconversions;Starch and sucrose metabolism;	True	-278.5428197086219	278.5428197086219	0		2.7.7.9	
R00291	UDP-glucose 4-epimerase;  UDP-alpha-D-glucose 4-epimerase	C00029 <=> C00052		Bm2807		Amino sugar and nucleotide sugar metabolism;Biosynthesis of secondary metabolites;Galactose metabolism;Metabolic pathways;	True	-740.365189836064	740.365189836064	0		5.1.3.2	
R00299	ATP:D-glucose 6-phosphotransferase	C00002 + C00031 --> C00008 + C00092		Bm10227;Bm3363;Bm12811		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Butirosin and neomycin biosynthesis;Streptomycin biosynthesis;	False	0.0	0.0	0		2.7.1.1	
R00310	protoheme ferro-lyase (protoporphyrin-forming)	C02191 + C14818 --> C00032 + 2.0 C00080		Bm1182;Bm4889		Biosynthesis of secondary metabolites;Metabolic pathways;Porphyrin and chlorophyll metabolism;	False	0.0	546.2335314483039	0		4.99.1.1	
R00310_W	protoheme ferro-lyase (protoporphyrin-forming)	W02191 + W14818 --> W00032 + 2.0 W00080		AAW71307		Biosynthesis of secondary metabolites;Metabolic pathways;Porphyrin and chlorophyll metabolism;	False	0.0	49.49015564069423	0		4.99.1.1	
R00330	ATP:GDP phosphotransferase	C00002 + C00035 <=> C00008 + C00044		Bm13781b;Bm6678		Metabolic pathways;Purine metabolism;	True	-312.9841748353344	312.9841748353344	0		2.7.4.6	
R00330_W	ATP:GDP phosphotransferase	W00002 + W00035 <=> W00008 + W00044		AAW71305		Metabolic pathways;Purine metabolism;	True	-9.099378453356396	9.099378453356396	0		2.7.4.6	
R00332	ATP:GMP phosphotransferase	C00002 + C00144 <=> C00008 + C00035		Bm2872;Bm5510.1		Metabolic pathways;Purine metabolism;	True	-435.2831100941626	435.2831100941626	0		2.7.4.8	
R00332_W	ATP:GMP phosphotransferase	W00002 + W00144 <=> W00008 + W00035		AAW71168		Metabolic pathways;Purine metabolism;	True	-100.0	100.0	0		2.7.4.8	
R00335	GTP phosphohydrolase	C00001 + C00044 --> C00009 + C00035 + C00080		Bm1908b;Bm5751c		Purine metabolism;	False	0.0	661.6939011364909	0		3.6.5.5	
R00335_M	GTP phosphohydrolase	M00001 + M00044 --> M00009 + M00035 + M00080		Bm1908b;Bm5751c		Purine metabolism;	False	0.0	661.6939011364909	0		3.6.5.5	
R00342	(S)-malate:NAD+ oxidoreductase	C00003 + C00149 <=> C00004 + C00036 + C00080		Bm13855;Bm4147		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon fixation pathways in prokaryotes;Carbon metabolism;Citrate cycle (TCA cycle);Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Methane metabolism;Microbial metabolism in diverse environments;Pyruvate metabolism;	True	-124.5399461232874	124.5399461232874	0		1.1.1.37	
R00342_M	(S)-malate:NAD+ oxidoreductase	M00003 + M00149 <=> M00004 + M00036 + M00080		Bm13855;Bm4147		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon fixation pathways in prokaryotes;Carbon metabolism;Citrate cycle (TCA cycle);Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Methane metabolism;Microbial metabolism in diverse environments;Pyruvate metabolism;	True	-124.5399461232874	124.5399461232874	0		1.1.1.37	
R00342_W	(S)-malate:NAD+ oxidoreductase	W00003 + W00149 <=> W00004 + W00036 + W00080		AAW70833		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon fixation pathways in prokaryotes;Carbon metabolism;Citrate cycle (TCA cycle);Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Methane metabolism;Microbial metabolism in diverse environments;Pyruvate metabolism;	True	-25.58100230960364	25.58100230960364	0		1.1.1.37	
R00351_M	acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing)	M00010 + M00080 + M00158 <-- M00001 + M00024 + M00036		Bm13960		2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon metabolism;Citrate cycle (TCA cycle);Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	False	-150.1728337737094	0.0	0		2.3.3.1	
R00351_W	acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing)	W00010 + W00080 + W00158 <-- W00001 + W00024 + W00036		AAW71323		2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon metabolism;Citrate cycle (TCA cycle);Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	False	-79.05075121363524	0.0	0		2.3.3.1	
R00352	acetyl-CoA:oxaloacetate C-acetyltransferase [(pro-S)-carboxymethyl-forming, ADP-phosphorylating]	C00002 + C00010 + C00158 --> C00008 + C00009 + C00024 + C00036		Bm1778		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation pathways in prokaryotes;Carbon metabolism;Citrate cycle (TCA cycle);Metabolic pathways;Microbial metabolism in diverse environments;	False	0.0	489.6934547667108	0		2.3.3.8	
R00355	L-Aspartate:2-oxoglutarate aminotransferase	C00026 + C00049 <=> C00025 + C00036		Bm5467		2-Oxocarboxylic acid metabolism;Alanine, aspartate and glutamate metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	True	-1000.0	1000.0	0		2.6.1.1	
R00355_M	L-Aspartate:2-oxoglutarate aminotransferase	M00026 + M00049 <=> M00025 + M00036		Bm5467		2-Oxocarboxylic acid metabolism;Alanine, aspartate and glutamate metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	True	-1000.0	1000.0	0		2.6.1.1	
R00355_W	L-Aspartate:2-oxoglutarate aminotransferase	W00026 + W00049 <=> W00025 + W00036		AAW70594		2-Oxocarboxylic acid metabolism;Alanine, aspartate and glutamate metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	True	-88.85376946992113	88.85376946992113	0		2.6.1.1	
R00390_1	Long-chain carboxylate:CoA ligase (AMP-forming)	C00002 + C00010 + C01595 <=> C00013 + C00020 + C02050		Bm13820b; Bm5270; Bm5672		Arachidonic acid metabolism	True	-818.4593930286165	818.4593930286165	0		6.2.1.3	
R00391	Acyl-CoA:acetyl-CoA C-acyltransferase	C00024 + C00040 --> C00010 + C00264		Bm1745		Fatty acid elongation;	False	0.0	1000.0	0		2.3.1.16	
R00391_M	Acyl-CoA:acetyl-CoA C-acyltransferase	M00024 + M00040 --> M00010 + M00264		Bm1745		Fatty acid elongation;	False	0.0	1000.0	0		2.3.1.16	
R00405_M	Succinate:CoA ligase (ADP-forming)	M00002 + M00010 + M00042 <=> M00008 + M00009 + M00091		Bm13824a;Bm4177		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation pathways in prokaryotes;Carbon metabolism;Citrate cycle (TCA cycle);Metabolic pathways;Microbial metabolism in diverse environments;Propanoate metabolism;	True	-653.2393257373806	653.2393257373806	0		6.2.1.5	
R00405_W	Succinate:CoA ligase (ADP-forming)	W00002 + W00010 + W00042 <=> W00008 + W00009 + W00091		AAW71107;AAW71108		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation pathways in prokaryotes;Carbon metabolism;Citrate cycle (TCA cycle);Metabolic pathways;Microbial metabolism in diverse environments;Propanoate metabolism;	True	-76.27850895943354	76.27850895943354	0		6.2.1.5	
R00416	UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase	C00075 + C00080 + C04501 <=> C00013 + C00043		Bm2622		Amino sugar and nucleotide sugar metabolism;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Metabolic pathways;	True	-766.3052890443698	766.3052890443698	0		2.7.7.23	
R00416_W	UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase	W00075 + W00080 + W04501 <=> W00013 + W00043		AAW70680		Amino sugar and nucleotide sugar metabolism;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Metabolic pathways;	True	-55.91821731487406	55.91821731487406	0		2.7.7.23	
R00418	UDP-N-acetyl-D-glucosamine 4-epimerase	C00043 --> C00203		Bm2807		Amino sugar and nucleotide sugar metabolism;Metabolic pathways;	False	0.0	740.365189836064	0		5.1.3.2	
R00425_W	GTP 7,8-8,9-dihydrolase (diphosphate-forming)	3.0 W00001 + W00044 --> W00013 + W00058 + W01304		AAW70867		Metabolic pathways;Riboflavin metabolism;	False	0.0	69.06841866108745	0		3.5.4.25	Unique to Wolbachia
R00426	GTP diphosphohydrolase (diphosphate-forming);  Guanosine 5'-triphosphate pyrophosphohydrolase	C00001 + C00044 --> C00013 + C00080 + C00144		Bm14031a		Purine metabolism;	False	0.0	1000.0	0		3.6.1.19	
R00428	GTP 8,9-hydrolase	C00001 + C00044 --> C05922		Bm3774		Folate biosynthesis;Metabolic pathways;	False	0.0	737.2322095136694	0		3.5.4.16	
R00430	GTP:pyruvate 2-O-phosphotransferase	C00022 + C00044 <-- C00035 + C00074		Bm10221;Bm10222;Bm8032;Bm3590		Metabolic pathways;Purine metabolism;	False	-618.2094383693058	0.0	0		2.7.1.40	
R00431	GTP:oxaloacetate carboxy-lyase (adding GTP; phosphoenolpyruvate-forming);  GTP:oxaloacetate carboxy-lyase (transphosphorylating)	C00036 + C00044 <=> C00011 + C00035 + C00074		Bm5340;Bm6198a		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Citrate cycle (TCA cycle);Glycolysis / Gluconeogenesis;Metabolic pathways;Microbial metabolism in diverse environments;Pyruvate metabolism;	True	-516.8411866648531	516.8411866648531	0		4.1.1.32	
R00434	GTP diphosphate-lyase (cyclizing;  3',5'-cyclic-GMP-forming)	C00044 --> C00013 + C00942		Bm2089n;Bm5163;Bm5099;Bm7579;Bm2933;Bm7475a;Bm5548;Bm3414;Bm3178;Bm5449;Bm5462		Purine metabolism;	False	0.0	501.5508001240593	0		4.6.1.1/4.6.1.2	
R00451	meso-2,6-diaminoheptanedioate carboxy-lyase (L-lysine-forming)	C00680 --> C00011 + C00047				Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Lysine biosynthesis;Metabolic pathways;Microbial metabolism in diverse environments;	False	0.0	1000.0	0			
R00471	4-hydroxy-2-oxoglutarate glyoxylate-lyase (pyruvate-forming)	C05946 <=> C00022 + C00048				Arginine and proline metabolism;Metabolic pathways;	True	-1000.0	1000.0	0			
R00471_M	4-hydroxy-2-oxoglutarate glyoxylate-lyase (pyruvate-forming)	M05946 <=> M00022 + M00048				Arginine and proline metabolism;Metabolic pathways;	True	-1000.0	1000.0	0			
R00472	acetyl-CoA:glyoxylate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming);  L-Malate glyoxylate-lyase (CoA-acetylating)	C00010 + C00080 + C00149 <-- C00001 + C00024 + C00048				Carbon metabolism;Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Pyruvate metabolism;	False	-1000.0	0.0	0			
R00472_M	acetyl-CoA:glyoxylate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming);  L-Malate glyoxylate-lyase (CoA-acetylating)	M00010 + M00080 + M00149 <-- M00001 + M00024 + M00048				Carbon metabolism;Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Pyruvate metabolism;	False	-1000.0	0.0	0	Modelling	2.3.3.9	
R00479	Isocitrate lyase	C00311 <=> C00042 + C00048				Glyoxylate and dicarboxylate metabolism	True	-1000.0	1000.0	0		4.1.3.1	
R00479_M	Isocitrate lyase	M00311 <=> M00042 + M00048				Glyoxylate and dicarboxylate metabolism	True	-1000.0	1000.0	0		4.1.3.1	
